date,segment,channel,contacts_offered,aht_seconds,workload_h,target_occupancy,required_h,delivered_h,gap_h,gap_fte,grade
2026-07-03,SOUTH,chat,554,535.2,51.47583333333334,0.6709554673553589,76.72019357146118,80.90836816001817,4.18817458855699,0.672799130691886,E
2026-07-03,SOUTH,email,317,304.8,29.306660367232936,1.0,29.306660367232936,46.06344206568187,16.756781698448933,2.6918524816785436,E
2026-07-03,SOUTH,voice,713,424.2,84.01516666666666,0.7131501625100921,117.80852208033778,132.05284102297747,14.244318942639694,2.2882440068497503,E
2026-07-04,NORTH,chat,245,520.2,22.126562500000002,0.543939394140528,40.6783600128134,27.39072818487883,-13.287631827934568,-2.1345593297886856,E
2026-07-04,NORTH,email,140,304.2,12.94300457858868,1.0,12.94300457858868,16.02229538852972,3.0792908099410408,0.49466519035197437,E
2026-07-04,NORTH,voice,315,417.0,36.4875,0.6527888174198582,55.89479939962285,45.16829917190102,-10.726500227721829,-1.7231325667023016,E
2026-07-04,SOUTH,chat,291,514.2,25.9778125,0.543939394140528,47.75865248930393,32.15823519922028,-15.600417290083648,-2.506091130937132,E
2026-07-04,SOUTH,email,166,307.2,15.346705428898005,1.0,15.346705428898007,18.997864532113812,3.6511591032158055,0.5865315828459124,E
2026-07-04,SOUTH,voice,374,414.0,43.01,0.6527888174198582,65.88654531491001,53.2425775233563,-12.643967791553706,-2.0311594845869405,E
2026-07-05,NORTH,chat,151,511.2,13.40125,0.4870277777777777,27.516397650145443,15.887340223715873,-11.62905742642957,-1.8681216749284448,E
2026-07-05,NORTH,email,86,300.0,7.950702812561617,1.0,7.950702812561617,9.425652129526805,1.474949316965188,0.23693964931167677,E
2026-07-05,NORTH,voice,194,423.0,22.795,0.5435733015611098,41.93546654063791,27.02374184494755,-14.91172469569036,-2.3954577824402183,E
2026-07-05,SOUTH,chat,172,529.8,15.820416666666665,0.4870277777777777,32.483602349854564,18.755290891840563,-13.728311458014002,-2.2053512382351808,E
2026-07-05,SOUTH,email,98,295.8,9.060103205012075,1.0,9.060103205012075,10.740859403414266,1.6807561984021913,0.2700009957272596,E
2026-07-05,SOUTH,voice,221,415.2,25.488666666666667,0.5435733015611098,46.89094661835809,30.21711550655494,-16.673831111803153,-2.678527086233438,E
2026-07-06,NORTH,chat,640,505.2,56.13333333333333,0.687240009364111,81.67937338990544,66.34272381978211,-15.336649570123328,-2.4637188064455144,E
2026-07-06,NORTH,email,365,295.8,33.651811904330565,1.0,33.651811904330565,39.772319415752825,6.120507511422261,0.983214058059801,E
2026-07-06,NORTH,voice,822,427.8,97.68100000000001,0.7451035886007262,131.09720781702435,115.44697634394545,-15.650231473078904,-2.5140934093299445,E
2026-07-06,SOUTH,chat,718,534.0,66.56458333333333,0.687240009364111,96.85784067624957,78.67118352011053,-18.186657156139034,-2.9215513503837807,E
2026-07-06,SOUTH,email,410,301.8,37.81206337601978,1.0,37.81206337601978,44.689227035832154,6.877163659812375,1.1047652465562048,E
2026-07-06,SOUTH,voice,923,423.0,108.4525,0.7451035886007262,145.55358699005774,128.17756986457695,-17.376017125480786,-2.79132805228607,E
2026-07-07,NORTH,chat,578,529.2,53.103750000000005,0.6633742563420961,80.0509659401297,67.59551962701495,-12.455446313114749,-2.000874909737309,E
2026-07-07,NORTH,email,330,295.2,30.5085107923876,1.0,30.5085107923876,38.834143352547294,8.325632560159693,1.3374510136802722,E
2026-07-07,NORTH,voice,743,429.0,88.54083333333334,0.7419349890842126,119.33772451225319,112.7032203446196,-6.634504167633594,-1.065783802029493,E
2026-07-07,SOUTH,chat,685,507.0,60.29427083333333,0.6633742563420961,90.89027838644392,76.74830059103431,-14.141977795409616,-2.2718036619131916,E
2026-07-07,SOUTH,email,391,306.0,36.14796278734409,1.0,36.14796278734409,46.012575911654515,9.864613124310424,1.5846768071181405,E
2026-07-07,SOUTH,voice,881,421.2,103.077,0.7419349890842126,138.9299622157331,131.20624017312937,-7.723722042603725,-1.2407585610608396,E
2026-07-08,NORTH,chat,563,517.2,50.552708333333335,0.646460844568135,78.19918059709374,68.64516225036493,-9.55401834672881,-1.534782063731536,E
2026-07-08,NORTH,email,322,306.0,29.76891053075396,1.0,29.76891053075396,40.42299138407921,10.654080853325251,1.7114989322610845,E
2026-07-08,NORTH,voice,724,421.2,84.708,0.7501874855006962,112.91577323962355,115.02438930793676,2.1086160683132107,0.3387335049499134,E
2026-07-08,SOUTH,chat,623,514.8,55.680624999999985,0.646460844568135,86.1314733411227,75.60832373458508,-10.523149606537615,-1.6904658002470065,E
2026-07-08,SOUTH,email,356,298.2,32.912211642696924,1.0,32.912211642696924,44.69125755506894,11.779045912372013,1.8922162108228133,E
2026-07-08,SOUTH,voice,801,426.0,94.785,0.7501874855006962,126.34841533878404,128.70787576796508,2.3594604291810413,0.3790297878202476,E
2026-07-09,NORTH,chat,530,531.0,48.85937499999999,0.6515856540717745,74.9853448962183,68.91760276631251,-6.067742129905781,-0.9747376915511295,E
2026-07-09,NORTH,email,303,295.2,28.01235990937407,1.0,28.01235990937407,39.51226745698692,11.49990754761285,1.8473747064438313,E
2026-07-09,NORTH,voice,681,426.0,80.585,0.7551348542097108,106.71603826886857,113.66754116120589,6.9515028923373166,1.1167072919417376,E
2026-07-09,SOUTH,chat,598,526.8,54.69208333333332,0.6515856540717745,83.93690528875393,77.14481148456622,-6.792093804187715,-1.0910994062952153,E
2026-07-09,SOUTH,email,342,304.2,31.617911184838057,1.0,31.617911184838057,44.59800485244068,12.980093667602624,2.085155609253434,E
2026-07-09,SOUTH,voice,769,429.0,91.63916666666667,0.7551348542097108,121.35470393903614,129.25977227848782,7.905068339451674,1.2698904962974578,E
2026-07-10,NORTH,chat,543,525.0,49.4921875,0.6606885307676084,74.91001462141085,73.18765713815485,-1.7223574832560047,-0.27668393305317346,E
2026-07-10,NORTH,email,310,298.2,28.659510138303503,1.0,28.659510138303503,42.380878835667346,13.721368697363843,2.204235935319493,E
2026-07-10,NORTH,voice,698,418.2,81.08433333333333,0.7391552264393263,109.69865385912841,119.90523529144598,10.206581432317563,1.6396114750710946,E
2026-07-10,SOUTH,chat,549,517.2,49.29562500000001,0.6606885307676084,74.61250302427202,72.89698603261485,-1.715516991657168,-0.2755850589007499,E
2026-07-10,SOUTH,email,314,291.0,29.029310269120323,1.0,29.029310269120323,42.92772888515982,13.8984186160395,2.2326776893236144,E
2026-07-10,SOUTH,voice,706,420.0,82.36666666666666,0.7391552264393263,111.43351723757006,121.80151381695724,10.367996579387182,1.6655416191786638,E
2026-07-11,NORTH,chat,252,516.0,22.574999999999996,0.5441184842822142,41.489125350667514,27.795022220852978,-13.694103129814536,-2.1998559244681983,E
2026-07-11,NORTH,email,144,292.8,13.312804709405498,1.0,13.312804709405498,16.391127473745385,3.0783227643398874,0.49450968101845577,E
2026-07-11,NORTH,voice,324,415.8,37.422000000000004,0.6545879867905338,57.16878518269376,46.07509730005583,-11.09368788263793,-1.7821185353635227,E
2026-07-11,SOUTH,chat,284,516.0,25.441666666666663,0.5441184842822142,46.75758571265704,31.3245488520724,-15.43303686058464,-2.479202708527653,E
2026-07-11,SOUTH,email,162,300.0,14.976905298081185,1.0,14.976905298081185,18.440018407963557,3.4631131098823715,0.5563233911457625,E
2026-07-11,SOUTH,voice,365,424.2,43.009166666666665,0.6545879867905338,65.70417962838275,52.95418574530983,-12.749993883072918,-2.0481917884454486,E
2026-07-12,NORTH,chat,157,508.2,13.851979166666665,0.48024131944444437,28.843788749145936,16.25489651135793,-12.588892237788006,-2.0223120060703623,E
2026-07-12,NORTH,email,90,307.2,8.228052910674231,1.0,8.228052910674231,9.655381873142943,1.427328962468712,0.22928979316766457,E
2026-07-12,NORTH,voice,202,430.8,24.172666666666668,0.5425808950622883,44.551267629671415,28.365924489386252,-16.185343140285163,-2.600055122937375,E
2026-07-12,SOUTH,chat,168,513.0,14.9625,0.48024131944444437,31.156211250854067,17.558060557617768,-13.598150693236299,-2.184441878431534,E
2026-07-12,SOUTH,email,96,301.2,8.78275310689946,1.0,8.78275310689946,10.306306493804264,1.5235533869048048,0.24474753203290034,E
2026-07-12,SOUTH,voice,216,424.8,25.488,0.5425808950622883,46.97548371487348,29.90943007469084,-17.066053640182638,-2.74153472131448,E
2026-07-13,NORTH,chat,658,514.2,58.740208333333335,0.6916266737206928,84.93051318760305,63.435023852882786,-21.49548933472027,-3.453090656179963,E
2026-07-13,NORTH,email,376,292.2,31.155661021317034,1.0,31.155661021317034,33.645779545491514,2.4901185241744805,0.400019040028029,E
2026-07-13,NORTH,voice,846,589.8,138.603,0.7804964575487832,177.58312502185433,149.68085508290156,-27.90226993895277,-4.482292359671128,E
2026-07-13,SOUTH,chat,718,526.8,65.66708333333332,0.6916266737206928,94.94585132188293,70.91552985240929,-24.030321469473634,-3.8602926055379334,E
2026-07-13,SOUTH,email,410,309.0,33.92916200244318,1.0,33.92916200244318,36.64095279879936,2.7117907963561834,0.4356290435913548,E
2026-07-13,SOUTH,voice,923,429.0,109.99083333333333,0.7804964575487832,140.92419288970135,118.78185886751547,-22.142334022185878,-3.5570014493471294,E
2026-07-14,NORTH,chat,634,519.0,57.126041666666666,0.6823601459985169,83.71831503006746,63.393417294678954,-20.324897735388504,-3.265043812913816,E
2026-07-14,NORTH,email,362,301.8,30.87831092320442,1.0,30.87831092320442,34.26601235792855,3.387701434724132,0.5442090658191377,E
2026-07-14,NORTH,voice,815,595.2,134.74666666666667,0.7777871295968141,173.2436312446004,149.5299064988663,-23.713724745734112,-3.8094336940938334,E
2026-07-14,SOUTH,chat,705,520.2,63.67031250000001,0.6823601459985169,93.30895550300558,70.65566897050218,-22.6532865325034,-3.6390821738961288,E
2026-07-14,SOUTH,email,403,300.0,34.391412165964205,1.0,34.3914121659642,38.164540710028206,3.773128544064008,0.6061250673195194,E
2026-07-14,SOUTH,voice,907,418.8,105.51433333333334,0.7777871295968141,135.65965457416274,117.09045416799584,-18.5692004061669,-2.983004081311952,E
2026-07-15,NORTH,chat,587,514.8,52.46312499999999,0.6617233094154509,79.28257060544617,62.379559455219294,-16.903011150226874,-2.715343156662952,E
2026-07-15,NORTH,email,336,298.2,31.063210988612827,1.0,31.063210988612827,36.93469301979621,5.87148203118338,0.9432099648487358,E
2026-07-15,NORTH,voice,755,571.8,119.91916666666665,0.7598265535292161,157.82439572514315,142.5859551237881,-15.238440601355052,-2.44794226527792,E
2026-07-15,SOUTH,chat,663,523.8,60.2915625,0.6617233094154509,91.11294953967995,71.68770651036935,-19.425243029310593,-3.120520968563951,E
2026-07-15,SOUTH,email,379,304.8,35.03856239489364,1.0,35.03856239489364,41.66145432887727,6.622891933983631,1.063918382969258,E
2026-07-15,SOUTH,voice,852,418.8,99.11600000000001,0.7598265535292161,130.44555963414209,117.85063156194981,-12.594928072192275,-2.0232816180228554,E
2026-07-16,NORTH,chat,566,525.0,51.588541666666664,0.6497231184341782,79.40080967257896,65.63151755138358,-13.769292121195377,-2.2119344773004626,E
2026-07-16,NORTH,email,323,300.0,29.861360563458167,1.0,29.861360563458167,37.98995564930129,8.12859508584312,1.3057984073643567,E
2026-07-16,NORTH,voice,728,574.8,116.23733333333332,0.7451157610559054,155.9990264715554,147.87843068109,-8.120595790465387,-1.3045133799944397,E
2026-07-16,SOUTH,chat,593,514.2,52.93760416666667,0.6497231184341782,81.47717491451651,67.347809896276,-14.129365018240506,-2.2697775129703626,E
2026-07-16,SOUTH,email,339,297.0,31.340561086725444,1.0,31.340561086725444,39.87181103750197,8.531249950776527,1.3704819198034581,E
2026-07-16,SOUTH,voice,763,424.2,89.90683333333332,0.7451157610559054,120.66156432649622,114.38047518444715,-6.281089142049069,-1.0090103039436256,E
2026-07-17,NORTH,chat,552,532.2,51.002500000000005,0.6488287748817874,78.60702541944498,65.14281052475306,-13.46421489469192,-2.1629260875007104,E
2026-07-17,NORTH,email,316,304.2,29.214210334528733,1.0,29.214210334528733,37.31377419641171,8.099563861882974,1.301134756928992,E
2026-07-17,NORTH,voice,710,580.8,114.54666666666665,0.7439633719007352,153.96815353155623,146.3044321927104,-7.663721338845818,-1.2311198937904928,E
2026-07-17,SOUTH,chat,589,528.0,53.99166666666667,0.6488287748817874,83.21404468614021,68.96071587828621,-14.253328807854004,-2.2896913747556633,E
2026-07-17,SOUTH,email,336,303.0,31.063210988612827,1.0,31.06321098861283,39.67540547466561,8.612194486052779,1.3834850580004465,E
2026-07-17,SOUTH,voice,757,430.8,90.58766666666668,0.7439633719007352,121.76361107029543,115.702861733173,-6.060749337122431,-0.9736143513449689,E
2026-07-18,NORTH,chat,293,519.0,26.40052083333333,0.5430229626815174,48.61768773637887,27.167363803193314,-21.450323933185555,-3.445835169989647,E
2026-07-18,NORTH,email,167,292.8,13.127904643997088,1.0,13.127904643997088,13.509224446314425,0.3813198023173374,0.06125619314334737,E
2026-07-18,NORTH,voice,376,598.8,62.54133333333333,0.6492834136305173,96.32362697150806,64.35794074403951,-31.965686227468552,-5.13504999638049,E
2026-07-18,SOUTH,chat,299,514.2,26.69197916666667,0.5430229626815174,49.154420717050776,27.46728798367167,-21.687132733379105,-3.483876744317928,E
2026-07-18,SOUTH,email,171,294.0,13.405254742109703,1.0,13.405254742109703,13.794630596588673,0.3893758544789705,0.06255033806891092,E
2026-07-18,SOUTH,voice,385,424.2,45.365833333333335,0.6492834136305173,69.87061794735652,46.683552426192385,-23.187065521164136,-3.724829802596648,E
2026-07-19,NORTH,chat,166,507.0,14.611458333333333,0.5067925639620416,28.831240575241985,15.03187496919325,-13.799365606048735,-2.2167655592046156,E
2026-07-19,NORTH,email,95,303.0,7.3960026163363874,1.0,7.3960026163363874,7.608808379309257,0.21280576297286924,0.034185664734597464,E
2026-07-19,NORTH,voice,214,580.8,34.525333333333336,0.5943587301587302,58.08837589398739,35.51873345540253,-22.569642438584857,-3.6256453716602177,E
2026-07-19,SOUTH,chat,181,520.8,16.365416666666665,0.5067925639620416,32.29214047405088,16.836300083125494,-15.455840390925388,-2.482865926253074,E
2026-07-19,SOUTH,email,104,295.8,8.135602877970026,1.0,8.135602877970026,8.369689217240182,0.23408633927015643,0.037604231208057254,E
2026-07-19,SOUTH,voice,233,430.8,27.882333333333335,0.5943587301587302,46.91162410601262,28.68459389572928,-18.22703021028334,-2.9280369815716205,E
2026-07-20,NORTH,chat,713,525.0,64.98697916666667,0.6926900974700191,93.81825928221737,66.30811418205833,-27.510145100159036,-4.419300417696231,E
2026-07-20,NORTH,email,407,292.8,31.525461152133854,1.0,31.525461152133854,32.16634939064758,0.6408882385137282,0.10295393389778768,E
2026-07-20,NORTH,voice,917,579.0,147.48416666666665,0.7853946745133709,187.78350739142402,150.4824056877402,-37.30110170368383,-5.992144851997402,E
2026-07-20,SOUTH,chat,761,528.0,69.75833333333333,0.6926900974700191,100.70641054075787,71.17646628802373,-29.52994425273414,-4.743766145017533,E
2026-07-20,SOUTH,email,435,303.0,33.74426193703477,1.0,33.74426193703477,34.43025667913891,0.6859947421041355,0.11019995857094546,E
2026-07-20,SOUTH,voice,979,427.2,116.17466666666667,0.7853946745133709,147.9188367792897,118.53640777239131,-29.38242900689839,-4.720068916770826,E
2026-07-21,NORTH,chat,649,526.2,59.288854166666674,0.6920891943390417,85.66649306421935,63.910462191229264,-21.756030872990088,-3.494944718552625,E
2026-07-21,NORTH,email,371,301.8,30.69341085779601,1.0,30.69341085779601,33.08598389560215,2.3925730378061374,0.38434908237849597,E
2026-07-21,NORTH,voice,835,604.8,140.27999999999997,0.7804295331329046,179.74717004476912,151.21492500062746,-28.53224504414166,-4.583493179781793,E
2026-07-21,SOUTH,chat,728,523.2,66.12666666666667,0.6920891943390417,95.54645153767916,71.28128700129379,-24.26516453638537,-3.8980183994193367,E
2026-07-21,SOUTH,email,416,295.2,34.391412165964205,1.0,34.391412165964205,37.07224701555421,2.6808348495900063,0.43065620073735045,E
2026-07-21,SOUTH,voice,936,415.8,108.10799999999999,0.7804295331329046,138.52371727402266,116.53509489569315,-21.98862237832951,-3.5323088157959055,E
2026-07-22,NORTH,chat,633,526.8,57.89312499999999,0.6739901979382528,85.89609341069948,65.6420454530023,-20.254047957697182,-3.253662322521636,E
2026-07-22,NORTH,email,362,303.0,31.710361217542264,1.0,31.710361217542264,35.95475235398038,4.244391136438118,0.6818299014358423,E
2026-07-22,NORTH,voice,814,574.2,129.83300000000003,0.775746449715716,167.36525194228,147.21098035906076,-20.15427158321924,-3.2376339892721675,E
2026-07-22,SOUTH,chat,680,505.2,59.64166666666666,0.6739901979382528,88.49040660993515,67.62462717682186,-20.86577943311329,-3.3519324390543437,E
2026-07-22,SOUTH,email,388,298.8,34.021612035147385,1.0,34.021612035147385,38.57536112613639,4.553749090989008,0.7315259583918086,E
2026-07-22,SOUTH,voice,874,429.0,104.15166666666667,0.775746449715716,134.25993339039402,118.09223353099834,-16.167699859395682,-2.5972208609470977,E
2026-07-23,NORTH,chat,596,529.2,54.7575,0.6535776399289329,83.78117098062607,65.45591869078031,-18.325252289845764,-2.943815628890886,E
2026-07-23,NORTH,email,341,307.8,31.525461152133854,1.0,31.525461152133854,37.68484722391319,6.159386071779334,0.9894596099243911,E
2026-07-23,NORTH,voice,767,604.8,128.856,0.7632481546022498,168.82582581172505,154.0316460543156,-14.794179757409466,-2.3765750614312395,E
2026-07-23,SOUTH,chat,617,511.8,54.82302083333334,0.6535776399289329,83.88142048325666,65.53424086288857,-18.347179620368095,-2.947338091625397,E
2026-07-23,SOUTH,email,353,304.8,32.63486154458431,1.0,32.63486154458431,39.01100020539987,6.376138660815556,1.024279302942258,E
2026-07-23,SOUTH,voice,793,423.0,93.1775,0.7632481546022498,122.08021655624891,111.38234696270248,-10.697869593546429,-1.718533268039587,E
2026-07-24,NORTH,chat,564,517.8,50.70124999999999,0.6466578840767406,78.40505968992893,63.14592429013679,-15.259135399792143,-2.4512667308903042,E
2026-07-24,NORTH,email,322,292.8,29.76891053075396,1.0,29.76891053075396,37.07572043243206,7.306809901678097,1.1737847231611402,E
2026-07-24,NORTH,voice,725,589.8,118.77916666666665,0.7502770722465065,158.31373643208076,147.93363606575525,-10.380100366325507,-1.6674860026225715,E
2026-07-24,SOUTH,chat,615,526.2,56.1828125,0.6466578840767406,86.88181785677051,69.97294197937825,-16.908875877392262,-2.7162852815087972,E
2026-07-24,SOUTH,email,352,301.2,32.542411511880104,1.0,32.542411511880104,40.529980100049954,7.98756858816985,1.2831435483003777,E
2026-07-24,SOUTH,voice,791,418.2,91.88783333333333,0.7502770722465065,122.47186637091211,114.44179713224774,-8.030069238664368,-1.2899709620344366,E
2026-07-25,NORTH,chat,295,511.8,26.211979166666666,0.5431843959389765,48.25613431209726,26.677083282842062,-21.579051029255197,-3.4665142215670994,E
2026-07-25,NORTH,email,169,298.8,13.035454611292883,1.0,13.035454611292883,13.266755100179273,0.2313004888863901,0.037156705041990375,E
2026-07-25,NORTH,voice,380,577.2,60.92666666666668,0.6502256509567866,93.70080460070284,62.00774655274979,-31.693058047953045,-5.091254304892055,E
2026-07-25,SOUTH,chat,317,511.2,28.133749999999996,0.5431843959389765,51.794105667130864,28.63295392677138,-23.161151740359486,-3.7206669462424875,E
2026-07-25,SOUTH,email,181,304.8,13.959954938334931,1.0,13.959954938334931,14.207659717213264,0.2477047788783331,0.03979193234993302,E
2026-07-25,SOUTH,voice,407,418.8,47.34766666666667,0.6502256509567866,72.81728519475672,48.18780142024422,-24.6294837745125,-3.9565435782349394,E
2026-07-26,NORTH,chat,181,510.0,16.026041666666664,0.49658802750969633,32.27230778606265,15.794668845589817,-16.47763894047283,-2.6470102715619,E
2026-07-26,NORTH,email,104,303.0,7.765802747153207,1.0,7.765802747153207,7.653685499057414,-0.11211724809579238,-0.018010802906954598,E
2026-07-26,NORTH,voice,233,591.0,38.25083333333333,0.6246428571428573,61.23632551934437,37.69859445857228,-23.53773106077209,-3.781161616188287,E
2026-07-26,SOUTH,chat,183,520.8,16.546249999999997,0.49658802750969633,33.31987297997618,16.30736677353831,-17.012506206437873,-2.7329327239257624,E
2026-07-26,SOUTH,email,105,298.8,7.765802747153207,1.0,7.765802747153207,7.653685499057414,-0.11211724809579238,-0.018010802906954598,E
2026-07-26,SOUTH,voice,236,417.0,27.336666666666666,0.6246428571428573,43.7636744806556,26.94199892418477,-16.821675556470833,-2.7022771978266396,E
2026-07-27,NORTH,chat,797,511.8,70.81677083333334,0.6932136586264314,102.15720644289276,48.58492193974103,-53.57228450315173,-12.755305834083744,E
2026-07-27,NORTH,email,455,295.8,22.465357947121777,1.0,22.46535794712178,15.412700259632507,-7.052657687489274,-1.67920421130697,E
2026-07-27,NORTH,voice,1025,571.8,162.80416666666667,0.7915969399612691,205.66548258086027,111.69427292272759,-93.97120965813268,-22.374097537650638,E
2026-07-27,SOUTH,chat,779,532.8,72.05749999999999,0.6932136586264314,103.94702860122284,49.43614304176967,-54.51088555945317,-12.97878227606028,E
2026-07-27,SOUTH,email,445,298.8,22.003107783600754,1.0,22.003107783600754,15.095566509434308,-6.907541274166446,-1.6446526843253442,E
2026-07-27,SOUTH,voice,1001,414.0,115.115,0.7915969399612691,145.42122914930962,78.97639532669488,-66.44483382261474,-15.820198529193984,E
2026-07-28,NORTH,chat,723,525.0,65.8984375,0.6923313106799602,95.18338472266852,48.91795908838789,-46.26542563428063,-11.015577531971578,E
2026-07-28,NORTH,email,413,301.8,22.372907914417574,1.0,22.372907914417574,16.607935416461864,-5.764972497955711,-1.3726124995132645,E
2026-07-28,NORTH,voice,930,592.2,152.985,0.7833515560908038,195.2954568233046,113.56436138773431,-81.73109543557028,-19.459784627516733,E
2026-07-28,SOUTH,chat,681,535.2,63.27625,0.6923313106799602,91.39590976732572,46.97144767304391,-44.42446209428181,-10.577252879590906,E
2026-07-28,SOUTH,email,389,294.0,21.078607456558704,1.0,21.078607456558704,15.647145764269853,-5.431461692288851,-1.2932051648306786,E
2026-07-28,SOUTH,voice,876,429.0,104.39,0.7833515560908038,133.26072973026612,77.49115067010219,-55.769579060163935,-13.278471204800937,E
2026-07-29,NORTH,chat,691,511.2,61.326249999999995,0.6905004691543138,88.81420468129288,66.21411239213421,-22.600092289158667,-3.630536913921071,E
2026-07-29,NORTH,email,395,300.0,32.72731157728852,1.0,32.72731157728852,35.33576383801353,2.6084522607250094,0.41902847561847545,E
2026-07-29,NORTH,voice,888,571.2,140.89600000000002,0.7803378439736605,180.5576918870486,152.12577941097234,-28.431912476076263,-4.5673754981648615,E
2026-07-29,SOUTH,chat,705,511.8,62.6421875,0.6905004691543138,90.71997818730033,67.63493354989332,-23.08504463740701,-3.708440905607552,E
2026-07-29,SOUTH,email,403,297.0,33.37446180621795,1.0,33.37446180621795,36.03449363142058,2.66003182520263,0.42731434943014135,E
2026-07-29,SOUTH,voice,906,426.0,107.21,0.7803378439736605,137.38921010681977,115.75491717756603,-21.634292929253746,-3.47538842237008,E
2026-07-30,NORTH,chat,625,529.2,57.421875,0.6707463117732851,85.60893141281828,65.15992187904472,-20.449009533773562,-3.2849814512086044,E
2026-07-30,NORTH,email,357,295.8,31.433011119429647,1.0,31.433011119429647,35.66885527449565,4.235844155066001,0.6804568923800806,E
2026-07-30,NORTH,voice,803,603.0,134.5025,0.7763192902017506,173.2566763413097,152.62776411491632,-20.628912226393396,-3.3138814821515497,E
2026-07-30,SOUTH,chat,667,508.2,58.84885416666666,0.6707463117732851,87.73638130202318,66.77919765196268,-20.9571836500605,-3.3666158473992773,E
2026-07-30,SOUTH,email,381,298.2,33.46691183892215,1.0,33.46691183892215,37.97684002755124,4.50992818862909,0.7244864560046731,E
2026-07-30,SOUTH,voice,858,424.8,101.244,0.7763192902017506,130.41541190312122,114.88742105202942,-15.5279908510918,-2.494456361621173,E
2026-07-31,NORTH,chat,608,514.2,54.27666666666667,0.6511450594508773,83.35572216802073,65.29661585870979,-18.05910630931095,-2.901061254507783,E
2026-07-31,NORTH,email,347,294.0,32.080161348359084,1.0,32.080161348359084,38.593489631810456,6.513328283451372,1.0463177965383732,E
2026-07-31,NORTH,voice,782,583.2,126.68400000000001,0.7607176152872575,166.53222885099404,152.4050202685891,-14.127208582404933,-2.2694310975750898,E
2026-07-31,SOUTH,chat,619,505.8,54.355937499999996,0.6511450594508773,83.47746283422525,65.39198127944856,-18.085481554776692,-2.9052982417311957,E
2026-07-31,SOUTH,email,354,297.0,32.72731157728852,1.0,32.72731157728852,39.372032650319596,6.644721073031079,1.0674250719728642,E
2026-07-31,SOUTH,voice,796,421.2,93.132,0.7607176152872575,122.42650640452446,112.04086031112249,-10.385646093401974,-1.6683768824742127,E
2026-08-01,NORTH,chat,310,505.2,27.18958333333333,0.5434150129613313,50.03465617404299,26.963381656844778,-23.071274517198216,-3.706228838104131,E
2026-08-01,NORTH,email,177,292.8,13.220354676701293,1.0,13.220354676701293,13.1103689385978,-0.10998573810349299,-0.017668391663211724,E
2026-08-01,NORTH,voice,399,571.8,63.3745,0.6584200789794801,96.25238054438962,62.84726065356069,-33.405119890828935,-5.366284319811877,E
2026-08-01,SOUTH,chat,322,517.8,28.94645833333333,0.5434150129613313,53.2676824211942,28.705640468523363,-24.56204195267084,-3.945709550629853,E
2026-08-01,SOUTH,email,184,307.8,13.775054872926523,1.0,13.775054872926523,13.660454348608896,-0.1146005243176269,-0.018409722781948096,E
2026-08-01,SOUTH,voice,414,418.2,48.092999999999996,0.6584200789794801,73.04303367318606,47.69289393386447,-25.35013973932159,-4.072311604710295,E
2026-08-02,NORTH,chat,196,535.8,18.23208333333333,0.4818408866219834,37.83838989080408,17.12324359799035,-20.71514629281373,-3.327734344227105,E
2026-08-02,NORTH,email,112,303.0,7.858252779857412,1.0,7.858252779857411,7.380329178184061,-0.4779236016733499,-0.07677487577081926,E
2026-08-02,NORTH,voice,252,589.8,41.285999999999994,0.6384143744433873,64.66959650774767,38.77506603395825,-25.894530473789423,-4.159763931532437,E
2026-08-02,SOUTH,chat,188,510.0,16.645833333333332,0.4818408866219834,34.54632804208751,15.633466228025565,-18.912861814061944,-3.0382107331826416,E
2026-08-02,SOUTH,email,107,300.0,7.4884526490405925,1.0,7.4884526490405925,7.033019569798929,-0.4554330792416632,-0.07316194044042781,E
2026-08-02,SOUTH,voice,241,415.2,27.795333333333332,0.6384143744433873,43.53807565433842,26.104875392042846,-17.433200262295575,-2.800514098360735,E
2026-08-03,NORTH,chat,819,519.0,73.7953125,0.6933338312017621,106.43547044587437,69.21437785857641,-37.22109258729796,-5.979291981895255,E
2026-08-03,NORTH,email,468,298.8,32.912211642696924,1.0,32.912211642696924,30.869145689965915,-2.043065952731009,-0.3282033659005637,E
2026-08-03,NORTH,voice,1053,586.2,171.46350000000004,0.8012321596619151,213.99977264061658,160.81969268649712,-53.18007995411946,-8.542984731585456,E
2026-08-03,SOUTH,chat,806,507.0,70.94479166666666,0.6933338312017621,102.32414527313254,66.54080660630916,-35.78333866682338,-5.748327496678455,E
2026-08-03,SOUTH,email,461,304.2,32.3575114464717,1.0,32.3575114464717,30.348879189573232,-2.0086322568984656,-0.3226718484977455,E
2026-08-03,SOUTH,voice,1036,427.2,122.93866666666668,0.8012321596619151,153.43700971581245,115.30709796907819,-38.129911746734265,-6.125287027587834,E
2026-08-04,NORTH,chat,729,514.2,65.0784375,0.692236390983903,94.01186985778288,69.32495192383502,-24.686917933947868,-3.9657699492285734,E
2026-08-04,NORTH,email,417,306.0,33.83671196973897,1.0,33.83671196973897,36.04463353261681,2.2079215628778357,0.354686194839813,E
2026-08-04,NORTH,voice,938,577.8,150.54899999999998,0.7813274041018863,192.68362943579564,160.37266087068295,-32.31096856511269,-5.190517038572319,E
2026-08-04,SOUTH,chat,677,532.8,62.622499999999995,0.692236390983903,90.4640391860823,66.70875897796958,-23.755280208112723,-3.816109270379554,E
